Date,HomeTeam,AwayTeam,AvgBH,AvgBD,AvgBA,FTRn,FTR
12,Brighton,Southampton,2.535,3.351666666666667,2.84,-1,A
12,Leeds,West Ham,2.1783333333333337,3.643333333333333,3.1716666666666664,-1,A
12,Wolves,Aston Villa,2.3333333333333335,3.236666666666667,3.1966666666666668,-1,A
12,Newcastle,West Brom,2.4783333333333335,3.203333333333333,2.9666666666666663,1,H
12,Man United,Man City,4.445,4.095,1.7299999999999998,0,D
12,Everton,Chelsea,4.388333333333333,4.0633333333333335,1.7366666666666666,1,H
12,Southampton,Sheffield United,1.7099999999999997,3.76,5.036666666666666,3,H
12,Crystal Palace,Tottenham,4.72,3.7216666666666662,1.7550000000000001,0,D
12,Fulham,Liverpool,8.445,5.496666666666667,1.3316666666666668,0,D
12,Arsenal,Burnley,1.5383333333333333,4.146666666666666,6.473333333333334,-1,A
12,Leicester,Brighton,2.0100000000000002,3.4850000000000008,3.8183333333333334,3,H
12,Wolves,Chelsea,5.4316666666666675,3.733333333333333,1.68,1,H
12,Man City,West Brom,1.0983333333333334,10.125,24.338333333333335,0,D
12,Arsenal,Southampton,2.236666666666667,3.4499999999999997,3.1950000000000003,0,D
12,Leeds,Newcastle,1.7583333333333335,3.845,4.505,3,H
12,Leicester,Everton,2.1966666666666668,3.536666666666667,3.2083333333333335,-2,A
12,Fulham,Brighton,2.9116666666666666,3.266666666666666,2.505,0,D
12,Liverpool,Tottenham,1.7783333333333333,3.7916666666666665,4.473333333333334,1,H
12,West Ham,Crystal Palace,2.0816666666666666,3.3733333333333326,3.6700000000000004,0,D
12,Aston Villa,Burnley,1.7333333333333334,3.8049999999999997,4.75,0,D
12,Sheffield United,Man United,7.266666666666667,4.579999999999999,1.445,-1,A
12,Crystal Palace,Liverpool,6.336666666666666,4.398333333333333,1.51,-7,A
12,Southampton,Man City,6.593333333333334,4.57,1.4749999999999999,-1,A
12,Everton,Arsenal,2.405,3.445,2.9483333333333337,1,H
12,Newcastle,Fulham,2.563333333333334,3.2216666666666662,2.8816666666666664,0,D
12,Brighton,Sheffield United,1.6933333333333331,3.641666666666667,5.506666666666667,0,D
12,Tottenham,Leicester,2.0666666666666664,3.448333333333333,3.6483333333333334,-2,A
12,Man United,Leeds,1.6983333333333333,4.206666666666666,4.5183333333333335,4,H
12,West Brom,Aston Villa,3.6950000000000003,3.68,1.9783333333333335,-3,A
12,Burnley,Wolves,3.6133333333333333,3.09,2.236666666666667,1,H
12,Chelsea,West Ham,1.4766666666666666,4.645,6.451666666666667,3,H
12,Leicester,Man United,2.9800000000000004,3.5450000000000004,2.316666666666667,0,D
12,Aston Villa,Crystal Palace,1.9349999999999998,3.6833333333333336,3.8349999999999995,3,H
12,Fulham,Southampton,3.1983333333333337,3.303333333333333,2.3166666666666664,0,D
12,Arsenal,Chelsea,4.098333333333334,3.546666666666667,1.9133333333333333,2,H
12,Man City,Newcastle,1.116666666666667,9.383333333333333,21.820000000000004,2,H
12,Sheffield United,Everton,4.248333333333334,3.5766666666666667,1.875,-1,A
12,Leeds,Burnley,1.735,3.973333333333333,4.506666666666667,1,H
12,West Ham,Brighton,2.358333333333334,3.3049999999999997,3.106666666666667,0,D
12,Liverpool,West Brom,1.1316666666666666,8.861666666666666,19.988333333333333,0,D
12,Wolves,Tottenham,3.6266666666666665,3.2283333333333335,2.1533333333333333,0,D
12,Crystal Palace,Leicester,3.8166666666666664,3.513333333333333,1.9983333333333333,0,D
12,Chelsea,Aston Villa,1.6766666666666667,4.141666666666667,4.773333333333333,0,D
12,Brighton,Arsenal,3.2533333333333334,3.388333333333333,2.2583333333333333,-1,A
12,Burnley,Sheffield United,2.3833333333333333,3.125,3.235,1,H
12,Southampton,West Ham,2.1716666666666664,3.4949999999999997,3.3333333333333335,0,D
12,West Brom,Leeds,3.5866666666666664,3.651666666666667,2.018333333333333,-5,A
12,Man United,Wolves,1.5466666666666669,4.158333333333334,6.156666666666666,1,H
12,Newcastle,Liverpool,10.56,5.890000000000001,1.28,0,D
1,Everton,West Ham,2.14,3.445,3.483333333333334,-1,A
1,Man United,Aston Villa,1.7333333333333332,4.09,4.4366666666666665,1,H
1,Tottenham,Leeds,1.781666666666667,4.005,4.164999999999999,3,H
1,Crystal Palace,Sheffield United,1.9783333333333333,3.3833333333333333,3.9733333333333327,2,H
1,Brighton,Wolves,2.65,3.121666666666666,2.8349999999999995,0,D
1,West Brom,Arsenal,5.913333333333334,4.023333333333333,1.5833333333333333,-4,A
1,Newcastle,Leicester,5.266666666666667,3.94,1.6550000000000002,-1,A
1,Chelsea,Man City,3.016666666666666,3.6116666666666664,2.266666666666667,-2,A
1,Southampton,Liverpool,4.930000000000001,4.203333333333333,1.6433333333333335,1,H
1,Sheffield United,Newcastle,2.4716666666666662,3.0883333333333334,3.141666666666667,1,H
1,Burnley,Man United,7.113333333333333,4.498333333333334,1.4616666666666667,-1,A
1,Wolves,Everton,2.4766666666666666,3.105,3.1,-1,A
1,Man City,Brighton,1.1716666666666666,7.46,16.578333333333333,1,H
1,Tottenham,Fulham,1.39,4.836666666666667,7.976666666666667,0,D
1,Arsenal,Crystal Palace,1.5483333333333331,4.0633333333333335,6.425,0,D
1,Wolves,West Brom,1.6050000000000002,3.6166666666666667,6.753333333333333,-1,A
1,Leeds,Brighton,2.146666666666667,3.5533333333333332,3.3383333333333334,-1,A
1,West Ham,Burnley,1.8183333333333334,3.5116666666666667,4.721666666666667,1,H
1,Fulham,Chelsea,6.476666666666667,4.191666666666666,1.5333333333333334,-1,A
1,Leicester,Southampton,1.7933333333333332,3.698333333333333,4.57,2,H
1,Sheffield United,Tottenham,6.158333333333334,3.7383333333333337,1.625,-2,A
1,Liverpool,Man United,1.9633333333333332,3.8249999999999997,3.626666666666667,0,D
1,Man City,Crystal Palace,1.163333333333333,7.803333333333334,16.878333333333334,4,H
1,Arsenal,Newcastle,1.4349999999999998,4.5633333333333335,7.663333333333334,3,H
1,West Ham,West Brom,1.5733333333333335,4.038333333333333,6.091666666666666,1,H
1,Leicester,Chelsea,2.8816666666666664,3.4066666666666663,2.466666666666667,2,H
1,Man City,Aston Villa,1.2466666666666666,6.141666666666667,11.518333333333333,2,H
1,Fulham,Man United,6.1450000000000005,4.286666666666666,1.5416666666666667,-1,A
1,Liverpool,Burnley,1.1883333333333332,7.140000000000001,15.635,-1,A
1,Aston Villa,Newcastle,1.4916666666666665,4.5683333333333325,6.368333333333333,2,H
1,Crystal Palace,West Ham,3.148333333333333,3.2533333333333334,2.3766666666666665,-1,A
1,Newcastle,Leeds,3.828333333333333,3.7899999999999996,1.9100000000000001,-1,A
1,Southampton,Arsenal,3.5066666666666664,3.615,2.06,-2,A
1,West Brom,Man City,15.303333333333333,7.125,1.1949999999999998,-5,A
1,Burnley,Aston Villa,3.86,3.516666666666667,1.9833333333333334,1,H
1,Chelsea,Wolves,1.61,4.0683333333333325,5.621666666666667,0,D
1,Brighton,Fulham,2.061666666666667,3.361666666666667,3.7933333333333334,0,D
1,Everton,Leicester,2.828333333333333,3.251666666666667,2.5966666666666662,0,D
1,Man United,Sheffield United,1.2766666666666666,5.918333333333334,10.9,-1,A
1,Tottenham,Liverpool,3.2133333333333334,3.5516666666666663,2.216666666666667,-2,A
1,Everton,Newcastle,1.5750000000000002,3.9549999999999996,6.415,-2,A
1,Crystal Palace,Wolves,2.9416666666666664,3.1,2.603333333333333,1,H
1,Man City,Sheffield United,1.13,8.655,21.44666666666667,1,H
1,West Brom,Fulham,3.3216666666666668,3.1933333333333334,2.3183333333333334,0,D
1,Arsenal,Man United,2.8466666666666662,3.418333333333333,2.4916666666666667,0,D
1,Southampton,Aston Villa,2.8516666666666666,3.58,2.398333333333333,-1,A
1,Chelsea,Burnley,1.3350000000000002,5.166666666666667,9.503333333333332,2,H
1,Leicester,Leeds,1.8150000000000002,3.9716666666666662,4.111666666666666,-2,A
1,West Ham,Liverpool,4.426666666666667,3.9166666666666665,1.7700000000000002,-2,A
1,Brighton,Tottenham,3.1466666666666665,3.3266666666666667,2.3416666666666663,1,H
2,Sheffield United,West Brom,2.026666666666667,3.2716666666666665,4.046666666666666,1,H
2,Wolves,Arsenal,3.6350000000000002,3.26,2.1500000000000004,1,H
2,Man United,Southampton,1.43,4.71,7.265000000000001,9,H
2,Newcastle,Crystal Palace,2.8683333333333327,3.1649999999999996,2.6133333333333333,-1,A
2,Burnley,Man City,13.883333333333333,6.636666666666667,1.2116666666666667,-2,A
2,Fulham,Leicester,4.045000000000001,3.4849999999999994,1.9466666666666663,-2,A
2,Leeds,Everton,2.451666666666666,3.618333333333334,2.7616666666666667,-1,A
2,Aston Villa,West Ham,2.1883333333333335,3.4250000000000003,3.3516666666666666,-2,A
2,Liverpool,Brighton,1.3483333333333334,5.25,8.728333333333333,-1,A
2,Tottenham,Chelsea,3.4883333333333333,3.4199999999999995,2.138333333333333,-1,A
2,Aston Villa,Arsenal,2.676666666666667,3.5266666666666673,2.583333333333333,1,H
2,Burnley,Brighton,3.606666666666667,3.1566666666666663,2.2099999999999995,0,D
2,Newcastle,Southampton,2.965,3.2783333333333338,2.473333333333333,1,H
2,Fulham,West Ham,3.5850000000000004,3.4683333333333337,2.0966666666666662,0,D
2,Man United,Everton,1.55,4.241666666666666,6.036666666666666,0,D
2,Tottenham,West Brom,1.4549999999999998,4.484999999999999,7.301666666666667,2,H
2,Wolves,Leicester,3.5050000000000003,3.356666666666667,2.1533333333333333,0,D
2,Liverpool,Man City,3.4066666666666663,3.600000000000001,2.1116666666666664,-3,A
2,Sheffield United,Chelsea,7.2316666666666665,4.331666666666667,1.4766666666666666,-1,A
2,Leeds,Crystal Palace,1.8466666666666667,3.8216666666666668,4.098333333333334,2,H
2,Leicester,Liverpool,3.483333333333333,3.4633333333333334,2.125,2,H
2,Crystal Palace,Burnley,2.3983333333333334,3.1216666666666666,3.223333333333333,-3,A
2,Man City,Tottenham,1.3250000000000002,5.5683333333333325,8.791666666666666,3,H
2,Brighton,Aston Villa,2.758333333333333,3.418333333333333,2.556666666666666,0,D
2,Southampton,Wolves,2.4266666666666663,3.185,3.108333333333333,-1,A
2,West Brom,Man United,9.4,5.493333333333333,1.3233333333333335,0,D
2,Arsenal,Leeds,1.876666666666667,3.7816666666666663,3.9916666666666667,2,H
2,Everton,Fulham,1.9133333333333333,3.535,4.173333333333333,-2,A
2,West Ham,Sheffield United,1.7149999999999999,3.7283333333333335,5.126666666666666,3,H
2,Chelsea,Newcastle,1.2483333333333333,6.308333333333334,11.993333333333334,2,H
2,Burnley,Fulham,2.7616666666666667,3.1650000000000005,2.72,0,D
2,Everton,Man City,8.67,5.3116666666666665,1.346666666666667,-2,A
2,Wolves,Leeds,2.385,3.328333333333333,3.0700000000000003,1,H
2,Southampton,Chelsea,4.91,3.7716666666666665,1.7316666666666667,0,D
2,Burnley,West Brom,2.018333333333333,3.3183333333333334,3.9949999999999997,0,D
2,Liverpool,Everton,1.4716666666666667,4.54,6.864999999999999,-2,A
2,Fulham,Sheffield United,2.1966666666666668,3.1816666666666666,3.6283333333333334,1,H
2,West Ham,Tottenham,2.625,3.346666666666667,2.7383333333333333,1,H
2,Aston Villa,Leicester,2.8783333333333334,3.5,2.4233333333333333,-1,A
2,Arsenal,Man City,6.361666666666667,4.3,1.5233333333333334,-1,A
2,Man United,Newcastle,1.285,5.683333333333334,10.741666666666667,2,H
2,Brighton,Crystal Palace,1.7266666666666668,3.518333333333333,5.523333333333333,-1,A
2,Leeds,Southampton,2.316666666666667,3.4783333333333335,3.0700000000000003,3,H
2,Man City,West Ham,1.2283333333333333,6.543333333333333,12.365,1,H
2,West Brom,Brighton,4.17,3.4216666666666664,1.9466666666666665,1,H
2,Leeds,Aston Villa,2.225,3.615,3.105,-1,A
2,Newcastle,Wolves,3.5016666666666665,3.126666666666667,2.268333333333333,0,D
2,Crystal Palace,Fulham,3.4783333333333335,3.1650000000000005,2.2483333333333335,0,D
2,Leicester,Arsenal,2.518333333333333,3.3383333333333334,2.8699999999999997,-2,A
2,Tottenham,Burnley,1.545,4.016666666666667,6.703333333333333,4,H
2,Chelsea,Man United,2.233333333333333,3.315,3.3533333333333335,0,D
2,Sheffield United,Liverpool,7.825,4.881666666666667,1.3983333333333334,-2,A
3,Everton,Southampton,2.1766666666666667,3.4716666666666662,3.3483333333333327,1,H
3,Man City,Wolves,1.22,6.3549999999999995,14.903333333333334,3,H
3,Burnley,Leicester,3.991666666666666,3.2983333333333333,2.035,0,D
3,Sheffield United,Aston Villa,3.7866666666666666,3.421666666666667,2.0483333333333333,1,H
3,Crystal Palace,Man United,7.655,4.575,1.4383333333333332,0,D
3,Fulham,Tottenham,3.986666666666667,3.526666666666666,1.95,-1,A
3,West Brom,Everton,4.425,3.6283333333333334,1.8316666666666668,-1,A
3,Liverpool,Chelsea,2.2466666666666666,3.573333333333333,3.105,-1,A
3,Burnley,Arsenal,5.496666666666667,3.9033333333333338,1.6450000000000002,0,D
3,Sheffield United,Southampton,3.67,3.3716666666666666,2.09,-2,A
3,Aston Villa,Wolves,2.3966666666666665,3.1966666666666668,3.168333333333333,0,D
3,Brighton,Leicester,2.565,3.2366666666666664,2.8783333333333334,-1,A
3,West Brom,Newcastle,2.4233333333333333,3.195,3.106666666666666,0,D
3,Liverpool,Fulham,1.3783333333333332,4.945,8.423333333333334,-1,A
3,Man City,Man United,1.4900000000000002,4.346666666666667,6.953333333333333,-2,A
3,Tottenham,Crystal Palace,1.47,4.46,7.101666666666667,3,H
3,Chelsea,Everton,1.5433333333333332,4.1049999999999995,6.453333333333333,2,H
3,West Ham,Leeds,2.09,3.5700000000000003,3.4916666666666667,2,H
3,Man City,Southampton,1.2016666666666667,7.046666666666667,14.549999999999999,3,H
3,Newcastle,Aston Villa,3.826666666666666,3.33,2.065,0,D
3,Leeds,Chelsea,4.623333333333333,3.9066666666666663,1.7466666666666668,0,D
3,Crystal Palace,West Brom,2.2183333333333333,3.1616666666666666,3.588333333333333,1,H
3,Everton,Burnley,1.865,3.4949999999999997,4.49,-1,A
3,Fulham,Man City,9.826666666666666,4.956666666666667,1.3466666666666667,-3,A
3,Southampton,Brighton,2.9633333333333334,3.098333333333333,2.5799999999999996,-1,A
3,Leicester,Sheffield United,1.5199999999999998,4.101666666666667,6.811666666666667,5,H
3,Arsenal,Tottenham,2.5666666666666664,3.346666666666667,2.7950000000000004,1,H
3,Man United,West Ham,1.8483333333333334,3.58,4.425,1,H
3,Wolves,Liverpool,4.821666666666666,3.7183333333333337,1.75,-1,A
3,Fulham,Leeds,2.4166666666666665,3.345,3.02,-1,A
3,Brighton,Newcastle,1.6583333333333332,3.551666666666667,6.205000000000001,3,H
3,West Ham,Arsenal,2.8216666666666668,3.4650000000000003,2.485,0,D
3,Aston Villa,Tottenham,2.9466666666666668,3.3849999999999993,2.4266666666666667,-2,A
4,Chelsea,West Brom,1.21,6.375,15.604999999999999,-3,A
4,Leeds,Sheffield United,1.5083333333333335,4.348333333333334,6.543333333333333,1,H
4,Leicester,Man City,6.29,4.045,1.5633333333333335,-2,A
4,Arsenal,Liverpool,3.1183333333333336,3.5766666666666667,2.233333333333333,-3,A
4,Southampton,Burnley,2.076666666666666,3.3016666666666663,3.8366666666666664,1,H
4,Newcastle,Tottenham,5.618333333333333,4.003333333333333,1.6200000000000003,0,D
4,Aston Villa,Fulham,2.278333333333333,3.276666666666667,3.3333333333333326,2,H
4,Man United,Brighton,1.6416666666666668,3.94,5.4316666666666675,1,H
4,Everton,Crystal Palace,1.8033333333333335,3.448333333333333,4.953333333333333,0,D
4,Wolves,West Ham,2.9599999999999995,3.1350000000000002,2.5766666666666667,-1,A
4,Fulham,Wolves,2.5416666666666665,3.0283333333333338,3.1366666666666667,-1,A
4,Man City,Leeds,1.2950000000000002,5.995,9.646666666666667,-1,A
4,Liverpool,Aston Villa,1.515,4.414999999999999,6.331666666666667,1,H
4,Crystal Palace,Chelsea,6.968333333333334,3.9616666666666664,1.535,-3,A
4,Burnley,Newcastle,2.3349999999999995,3.1133333333333333,3.3799999999999994,-1,A
4,West Ham,Leicester,3.018333333333333,3.3366666666666664,2.4149999999999996,1,H
4,Tottenham,Man United,2.8799999999999994,3.4149999999999996,2.4766666666666666,-2,A
4,Sheffield United,Arsenal,6.3183333333333325,3.9299999999999997,1.5766666666666669,-3,A
4,West Brom,Southampton,3.5483333333333333,3.2483333333333335,2.185,3,H
4,Brighton,Everton,2.2883333333333336,3.248333333333333,3.3249999999999997,0,D
4,Everton,Tottenham,3.418333333333333,3.4516666666666667,2.1599999999999997,0,D
4,Newcastle,West Ham,3.6300000000000003,3.4616666666666664,2.0733333333333333,1,H
4,Wolves,Sheffield United,1.6766666666666667,3.5666666666666664,5.840000000000001,1,H
4,Arsenal,Fulham,1.7400000000000002,3.6833333333333336,4.98,0,D
4,Man United,Burnley,1.3499999999999999,5.006666666666667,9.295,2,H
4,Leeds,Liverpool,4.683333333333333,4.27,1.6700000000000002,0,D
4,Chelsea,Brighton,1.59,3.858333333333333,6.359999999999999,0,D
4,Tottenham,Southampton,1.7966666666666669,3.7849999999999997,4.431666666666666,1,H
4,Aston Villa,Man City,8.683333333333334,4.886666666666667,1.375,-1,A
4,Leicester,West Brom,1.57,4.028333333333333,5.995,3,H
4,Arsenal,Everton,2.0383333333333336,3.461666666666666,3.7716666666666665,-1,A
4,Liverpool,Newcastle,1.2449999999999999,6.296666666666667,12.278333333333334,0,D
4,West Ham,Chelsea,4.81,3.7050000000000005,1.76,-1,A
4,Sheffield United,Brighton,5.423333333333333,3.528333333333333,1.7300000000000002,1,H
4,Wolves,Burnley,2.0533333333333332,3.311666666666667,3.9066666666666667,-4,A
4,Leeds,Man United,4.0616666666666665,4.066666666666666,1.7966666666666669,0,D
4,Aston Villa,West Brom,1.8633333333333335,3.641666666666667,4.246666666666667,0,D
4,Leicester,Crystal Palace,1.4533333333333331,4.298333333333333,7.873333333333334,1,H
4,Southampton,Leicester,3.8200000000000003,3.7450000000000006,1.9366666666666663,0,D
5,Crystal Palace,Man City,10.378333333333332,5.113333333333333,1.3266666666666667,-2,A
5,Brighton,Leeds,2.123333333333333,3.445,3.473333333333333,2,H
5,Chelsea,Fulham,1.4666666666666666,4.2683333333333335,7.666666666666667,2,H
5,Everton,Aston Villa,1.9949999999999999,3.5833333333333335,3.803333333333334,-1,A
5,Newcastle,Arsenal,3.641666666666667,3.596666666666667,2.025,-2,A
5,Tottenham,Sheffield United,1.2816666666666665,5.685,11.645000000000001,4,H
5,West Brom,Wolves,2.9283333333333332,3.1833333333333336,2.5666666666666664,0,D
5,Burnley,West Ham,3.1766666666666663,3.481666666666666,2.2466666666666666,-1,A
5,Leicester,Newcastle,1.41,4.736666666666666,8.061666666666667,-2,A
5,Leeds,Tottenham,3.4600000000000004,3.783333333333333,2.035,2,H
5,Sheffield United,Crystal Palace,2.953333333333333,3.2249999999999996,2.513333333333333,-2,A
5,Man City,Chelsea,1.9266666666666665,3.408333333333333,4.271666666666666,-1,A
5,Liverpool,Southampton,1.2766666666666666,5.948333333333333,10.651666666666666,2,H
5,Wolves,Brighton,3.3683333333333336,3.2733333333333334,2.2533333333333334,1,H
5,Aston Villa,Man United,4.425,3.8266666666666667,1.7833333333333332,-2,A
5,West Ham,Everton,2.255,3.435,3.225,-1,A
5,Arsenal,West Brom,1.458333333333333,4.505,7.1000000000000005,2,H
5,Fulham,Burnley,2.22,3.3683333333333336,3.3649999999999998,-2,A
5,Man United,Leicester,2.5066666666666664,3.345,2.8866666666666667,-1,A
5,Southampton,Crystal Palace,2.0933333333333333,3.5,3.563333333333333,2,H
5,Chelsea,Arsenal,1.71,3.8049999999999997,5.053333333333334,-1,A
5,Aston Villa,Everton,2.715,3.391666666666666,2.6066666666666665,0,D
5,Man United,Liverpool,3.1199999999999997,3.6966666666666668,2.1783333333333332,-2,A
5,Newcastle,Man City,10.586666666666666,5.715,1.2883333333333333,-1,A
5,Burnley,Leeds,3.1500000000000004,3.611666666666667,2.1966666666666668,-4,A
5,Southampton,Fulham,2.0033333333333334,3.543333333333333,3.746666666666666,2,H
5,Brighton,West Ham,2.9516666666666667,3.453333333333333,2.3716666666666666,0,D
5,Crystal Palace,Aston Villa,3.048333333333334,3.48,2.308333333333333,1,H
5,Tottenham,Wolves,1.5266666666666664,4.253333333333333,6.313333333333333,2,H
5,West Brom,Liverpool,12.608333333333334,6.713333333333334,1.2166666666666666,-1,A
5,Everton,Sheffield United,1.3933333333333335,4.658333333333334,8.531666666666666,-1,A
5,Man United,Fulham,1.305,5.718333333333334,9.005,0,D
5,Southampton,Leeds,2.608333333333333,3.765,2.518333333333333,-2,A
5,Brighton,Man City,6.94,4.421666666666667,1.4733333333333334,1,H
5,Chelsea,Leicester,1.7066666666666663,3.69,5.2683333333333335,1,H
5,Everton,Wolves,1.88,3.5716666666666668,4.233333333333333,1,H
5,Newcastle,Sheffield United,1.735,3.8033333333333332,4.745,1,H
5,Tottenham,Aston Villa,1.5166666666666668,4.578333333333333,5.861666666666667,-1,A
5,Crystal Palace,Arsenal,6.109999999999999,4.386666666666667,1.5249999999999997,-2,A
5,Burnley,Liverpool,11.016666666666666,6.685,1.2349999999999999,-3,A
5,West Brom,West Ham,5.266666666666667,4.253333333333333,1.6083333333333334,-2,A
5,Arsenal,Brighton,1.61,4.248333333333334,5.306666666666667,2,H
5,Aston Villa,Chelsea,6.75,4.555,1.468333333333333,1,H
5,Fulham,Newcastle,2.0883333333333334,3.773333333333333,3.2933333333333334,-2,A
5,Leeds,West Brom,1.4283333333333335,5.123333333333334,6.59,2,H
5,Leicester,Tottenham,2.026666666666667,3.9316666666666666,3.358333333333333,-2,A
5,Liverpool,Crystal Palace,1.155,8.163333333333334,16.636666666666667,2,H
5,Man City,Everton,1.4449999999999996,4.898333333333333,6.706666666666667,5,H
5,Sheffield United,Burnley,2.8333333333333335,3.59,2.413333333333333,1,H
5,West Ham,Southampton,1.6966666666666665,4.015,4.805000000000001,3,H
5,Wolves,Man United,2.5316666666666667,3.5799999999999996,2.6999999999999997,-1,A
8,Liverpool,Norwich,1.14,8.973333333333334,19.591666666666665,3,H
8,West Ham,Man City,11.863333333333335,6.23,1.2466666666666668,-5,A
8,Bournemouth,Sheffield United,1.985,3.5700000000000003,3.8333333333333335,0,D
8,Burnley,Southampton,2.6716666666666664,3.2350000000000008,2.768333333333333,3,H
8,Crystal Palace,Everton,3.1350000000000002,3.27,2.3850000000000002,0,D
8,Watford,Brighton,1.9349999999999996,3.4233333333333333,4.246666666666666,-3,A
8,Tottenham,Aston Villa,1.2983333333333333,5.515000000000001,10.426666666666668,2,H
8,Leicester,Wolves,2.2183333333333333,3.2733333333333334,3.485,0,D
8,Newcastle,Arsenal,4.513333333333333,3.8216666666666668,1.7766666666666666,-1,A
8,Man United,Chelsea,2.1683333333333334,3.3200000000000003,3.5050000000000003,4,H
8,Arsenal,Burnley,1.3150000000000002,5.505,9.891666666666667,1,H
8,Aston Villa,Bournemouth,2.3000000000000003,3.4850000000000008,3.1199999999999997,-1,A
8,Brighton,West Ham,2.53,3.3216666666666668,2.903333333333333,0,D
8,Everton,Watford,1.7183333333333335,3.908333333333333,4.878333333333333,1,H
8,Norwich,Newcastle,2.225,3.3616666666666664,3.3816666666666664,2,H
8,Southampton,Liverpool,6.965,4.736666666666666,1.4483333333333333,-1,A
8,Man City,Tottenham,1.3566666666666667,5.37,8.326666666666666,0,D
8,Sheffield United,Crystal Palace,2.5716666666666668,3.168333333333333,2.9450000000000003,1,H
8,Chelsea,Leicester,1.72,3.748333333333333,5.113333333333333,0,D
8,Wolves,Man United,3.3249999999999997,3.2816666666666667,2.2883333333333336,0,D
8,Aston Villa,Everton,3.17,3.5233333333333334,2.251666666666667,2,H
8,Norwich,Chelsea,4.239999999999999,3.9116666666666666,1.8133333333333335,-1,A
8,Brighton,Southampton,2.4166666666666665,3.2550000000000003,3.105,-2,A
8,Man United,Crystal Palace,1.3500000000000003,5.11,9.365,-1,A
8,Sheffield United,Leicester,3.47,3.231666666666667,2.2466666666666666,-1,A
8,Watford,West Ham,2.11,3.5533333333333332,3.4950000000000006,-2,A
8,Liverpool,Arsenal,1.4883333333333333,4.763333333333334,6.195,2,H
8,Bournemouth,Man City,15.063333333333333,7.336666666666666,1.1866666666666665,-2,A
8,Tottenham,Newcastle,1.2316666666666667,6.359999999999999,13.168333333333331,-1,A
8,Wolves,Burnley,1.836666666666667,3.453333333333333,4.776666666666666,0,D
8,Southampton,Man United,3.7550000000000003,3.3599999999999994,2.095,0,D
8,Chelsea,Sheffield United,1.3600000000000003,4.995,9.288333333333334,0,D
8,Crystal Palace,Aston Villa,2.195,3.356666666666666,3.4583333333333335,1,H
8,Leicester,Bournemouth,1.7116666666666667,4.028333333333333,4.791666666666667,2,H
8,Man City,Brighton,1.08,11.334999999999999,31.451666666666668,4,H
8,Newcastle,Watford,2.608333333333333,3.253333333333334,2.8433333333333333,0,D
8,West Ham,Norwich,1.8816666666666666,3.8966666666666665,3.9316666666666666,2,H
8,Burnley,Liverpool,9.815,5.436666666666667,1.32,-3,A
9,Everton,Wolves,2.1533333333333333,3.276666666666667,3.6350000000000002,1,H
9,Arsenal,Tottenham,2.375,3.6283333333333334,2.875,0,D
9,Liverpool,Newcastle,1.1466666666666665,8.276666666666666,19.099999999999998,2,H
9,Brighton,Burnley,2.145,3.3333333333333326,3.583333333333334,0,D
9,Man United,Leicester,1.9183333333333332,3.5716666666666668,4.145,1,H
9,Sheffield United,Southampton,2.4499999999999997,3.225,3.0666666666666664,-1,A
9,Tottenham,Crystal Palace,1.3916666666666666,4.928333333333334,8.195,4,H
9,Wolves,Chelsea,2.9783333333333335,3.353333333333333,2.438333333333334,-3,A
9,Norwich,Man City,16.215,8.83,1.1466666666666665,1,H
9,Bournemouth,Everton,3.0000000000000004,3.4883333333333333,2.36,2,H
9,Watford,Arsenal,3.693333333333334,3.7150000000000003,1.986666666666667,0,D
9,Aston Villa,West Ham,2.6166666666666667,3.5333333333333337,2.643333333333333,0,D
9,Southampton,Bournemouth,2.078333333333333,3.625,3.4916666666666667,-2,A
9,Leicester,Tottenham,2.8816666666666664,3.4800000000000004,2.4283333333333332,1,H
9,Burnley,Norwich,1.9783333333333333,3.75,3.655,2,H
9,Everton,Sheffield United,1.6566666666666665,3.766666666666667,5.685,-2,A
9,Man City,Watford,1.1066666666666667,10.531666666666666,21.679999999999996,8,H
9,Newcastle,Brighton,2.4916666666666667,3.1633333333333336,3.0566666666666666,0,D
9,Crystal Palace,Wolves,2.6449999999999996,3.0966666666666662,2.9133333333333336,0,D
9,West Ham,Man United,3.2466666666666666,3.5933333333333333,2.19,2,H
9,Arsenal,Aston Villa,1.4116666666666664,4.86,7.71,1,H
9,Chelsea,Liverpool,3.5600000000000005,3.685,2.0383333333333336,-1,A
9,Sheffield United,Liverpool,9.0,5.17,1.3483333333333334,-1,A
9,Aston Villa,Burnley,2.356666666666667,3.3666666666666667,3.0749999999999997,0,D
9,Bournemouth,West Ham,2.465,3.5700000000000003,2.776666666666667,0,D
9,Chelsea,Brighton,1.428333333333333,4.625,7.743333333333333,2,H
9,Crystal Palace,Norwich,1.9216666666666666,3.73,3.8766666666666665,2,H
9,Tottenham,Southampton,1.428333333333333,4.665,7.646666666666666,1,H
9,Wolves,Watford,1.8683333333333334,3.466666666666667,4.503333333333333,2,H
9,Everton,Man City,10.093333333333334,5.763333333333333,1.2933333333333332,-2,A
9,Leicester,Newcastle,1.5200000000000002,4.035,7.12,5,H
9,Man United,Arsenal,2.3683333333333336,3.5266666666666673,2.955,0,D
10,Brighton,Tottenham,3.8783333333333334,3.6283333333333334,1.95,3,H
10,Burnley,Everton,2.905,3.285,2.52,1,H
